1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00
4.993427e-06	7.989484e-05	-2.305299e-04	-3.287340e-04	-8.322379e-05	2.230398e-04	-0.000000e+00	0.000000e+00	-1.033455e-05	-8.537241e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.161189e-06	4.851947e-04	-6.741127e-05	-5.168197e-04	-7.656589e-05	1.081909e-04	-0.000000e+00	0.000000e+00	-4.830281e-06	-3.931624e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.414804e-05	6.757772e-04	1.498028e-05	-6.325008e-04	-8.988169e-05	5.409546e-05	-0.000000e+00	0.000000e+00	-1.123321e-06	-6.739927e-07	0.000000e+00	1.000000e-01	2.000000e-01	-0.000000e+00	0.000000e+00	1.000000e-01	0.000000e+00	0.000000e+00
1.081909e-05	6.965831e-04	2.746385e-05	-6.358297e-04	-1.023653e-04	4.743756e-05	-0.000000e+00	0.000000e+00	4.493284e-07	7.863248e-07	0.000000e+00	1.000000e-01	2.000000e-01	-0.000000e+00	0.000000e+00	1.000000e-01	0.000000e+00	0.000000e+00
1.248357e-05	6.757772e-04	1.581252e-05	-6.291718e-04	-8.572050e-05	6.824351e-05	-0.000000e+00	0.000000e+00	5.841270e-06	1.460317e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00
-1.331581e-05	4.777045e-04	-1.073587e-04	-5.867277e-04	-8.738498e-05	8.239155e-05	-0.000000e+00	0.000000e+00	4.830281e-06	1.684982e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00
8.322379e-07	3.087603e-04	-1.706088e-04	-5.126585e-04	-7.074022e-05	1.031975e-04	-0.000000e+00	0.000000e+00	4.268620e-06	1.347985e-06	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
1.165133e-05	1.830923e-04	-2.596582e-04	-5.035039e-04	-8.988169e-05	1.215067e-04	-0.000000e+00	0.000000e+00	4.268620e-06	2.246642e-06	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
