0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00
0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00
3.795005e-04	9.404288e-05	4.161189e-06	-3.836617e-04	-9.820407e-05	2.629872e-04	-8.424908e-06	-7.638584e-06	-5.167277e-06	-6.290598e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.367934e-04	5.326322e-05	-1.664476e-06	-3.636880e-04	-8.572050e-05	4.568986e-04	-5.953602e-06	-3.257631e-06	-2.695971e-06	-5.279609e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.091981e-04	1.248357e-05	3.328952e-06	-3.828294e-04	-1.681121e-04	5.109941e-04	-4.605617e-06	-1.460317e-06	-4.493284e-07	-3.594628e-06	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00
6.050369e-04	-8.821722e-05	-8.322379e-07	-3.695136e-04	-2.338588e-04	5.218132e-04	-3.145299e-06	-6.739927e-07	-1.123321e-07	-2.695971e-06	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00
5.983790e-04	-1.448094e-04	-3.328952e-06	-3.819972e-04	-2.696451e-04	5.176520e-04	2.246642e-07	1.572650e-06	-3.482295e-06	-4.830281e-06	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00
6.424877e-04	2.080595e-05	-1.914147e-05	-3.819972e-04	-4.968460e-04	3.886551e-04	-5.616606e-07	0.000000e+00	5.616606e-07	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00
6.391587e-04	-1.248357e-05	6.657903e-06	-3.537011e-04	-4.743756e-04	3.878229e-04	2.246642e-07	1.123321e-06	1.460317e-06	6.739927e-07	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
6.058692e-04	-3.162504e-05	-4.993427e-06	-3.828294e-04	-4.935171e-04	3.595268e-04	1.460317e-06	1.572650e-06	2.471306e-06	2.358974e-06	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
5.243099e-04	-8.738498e-05	-9.154617e-06	-3.770038e-04	-4.610598e-04	3.478754e-04	9.997558e-06	4.493284e-07	-5.616606e-07	9.098901e-06	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00
6.150238e-04	1.156811e-04	-1.081909e-05	-3.894873e-04	-2.455102e-04	4.177834e-04	1.179487e-05	4.380952e-06	3.032967e-06	1.067155e-05	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00
5.592639e-04	2.796319e-04	-3.328952e-06	-3.753393e-04	-8.488826e-05	3.894873e-04	1.258120e-05	5.728938e-06	4.717949e-06	1.157021e-05	0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00
4.735434e-04	3.853261e-04	9.986855e-06	-3.886551e-04	9.071393e-05	3.187471e-04	1.303053e-05	6.627595e-06	5.391941e-06	1.201954e-05	0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00
3.512044e-04	4.985105e-04	9.986855e-06	-3.736748e-04	2.380200e-04	2.363556e-04	5.279609e-06	-5.953602e-06	-6.852259e-06	4.156288e-06	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
6.308363e-04	7.798069e-04	1.664476e-05	-3.753393e-04	4.427506e-04	4.310992e-04	7.301587e-06	3.369963e-07	-5.616606e-07	6.178266e-06	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
6.865963e-04	9.420933e-04	-1.165133e-05	-3.595268e-04	5.817343e-04	4.993427e-04	8.537241e-06	3.706960e-06	2.471306e-06	7.526252e-06	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00
6.191850e-04	1.053613e-03	-1.581252e-05	-3.711781e-04	7.024088e-04	4.469117e-04	9.211233e-06	4.942613e-06	3.819292e-06	8.200244e-06	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00
5.551027e-04	1.134340e-03	-1.248357e-05	-3.728426e-04	7.673233e-04	3.636880e-04	-1.887179e-05	-3.819292e-06	3.369963e-07	-1.437851e-05	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00
4.519052e-04	7.406917e-04	-2.579937e-05	-3.720103e-04	5.484448e-04	3.686814e-04	-1.662515e-05	-3.931624e-06	-2.021978e-06	-1.449084e-05	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00
4.502407e-04	4.527374e-04	-1.331581e-05	-3.720103e-04	2.796319e-04	3.270695e-04	-1.482784e-05	-4.605617e-06	-2.471306e-06	-1.303053e-05	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00
4.710466e-04	2.613227e-04	1.830923e-05	-3.645202e-04	4.826980e-05	3.512044e-04	-1.381685e-05	-4.717949e-06	-1.797314e-06	-1.089621e-05	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00
4.544019e-04	1.165133e-05	1.581252e-05	-3.553656e-04	-1.056942e-04	4.169512e-04	-2.853236e-05	-1.078388e-05	-7.413919e-06	-2.594872e-05	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00
5.883922e-04	-3.362241e-04	-1.914147e-05	-3.720103e-04	-5.093296e-04	5.068329e-04	-2.572405e-05	-9.997558e-06	-6.290598e-06	-2.212943e-05	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00
6.816028e-04	-6.982476e-04	8.322379e-07	-3.745071e-04	-8.563728e-04	6.017080e-04	-2.257875e-05	-8.874237e-06	-5.953602e-06	-1.954579e-05	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00
7.814714e-04	-9.712216e-04	3.328952e-06	-3.844939e-04	-1.154314e-03	6.840995e-04	-1.977045e-05	-7.863248e-06	-4.942613e-06	-1.651282e-05	0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00
8.738498e-04	-1.259176e-03	1.747700e-05	-3.728426e-04	-1.366535e-03	7.872970e-04	-1.022222e-05	-6.852259e-06	-8.649573e-06	-1.224420e-05	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
1.070258e-03	-1.165965e-03	-1.081909e-05	-3.670169e-04	-1.617870e-03	8.705208e-04	-8.200244e-06	-4.830281e-06	-3.369963e-06	-6.739927e-06	-0.000000e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	-0.000000e+00
